Date,Price,Open,High,Low,Vol,Return_1d,Return_3d,Return_7d,HL_Range,HL_Range_Pct,OC_Range,OC_Range_Pct,Price_Position,SMA_5,Price_to_SMA_5,SMA_7,Price_to_SMA_7,SMA_10,Price_to_SMA_10,SMA_14,Price_to_SMA_14,SMA_20,Price_to_SMA_20,SMA_30,Price_to_SMA_30,EMA_5,Price_to_EMA_5,EMA_10,Price_to_EMA_10,EMA_20,Price_to_EMA_20,BB_Upper_10,BB_Lower_10,BB_Width_10,BB_Position_10,BB_Upper_20,BB_Lower_20,BB_Width_20,BB_Position_20,RSI_7,RSI_14,Stoch_14,ROC_5,ROC_10,MACD,MACD_Signal,MACD_Histogram,Volatility_5,ATR_5,Volatility_10,ATR_10,Volatility_20,ATR_20,Vol_Change,Vol_SMA_5,Vol_Ratio_5,Vol_SMA_10,Vol_Ratio_10,Vol_SMA_20,Vol_Ratio_20,Vol_Price_Corr_20,Price_Lag_1,Return_Lag_1,Vol_Lag_1,Price_Lag_2,Return_Lag_2,Vol_Lag_2,Price_Lag_3,Return_Lag_3,Vol_Lag_3,Price_Lag_5,Return_Lag_5,Vol_Lag_5,Price_Lag_7,Return_Lag_7,Vol_Lag_7,Price_Mean_7,Price_Std_7,Price_Min_7,Price_Max_7,Price_Range_7,Price_Mean_14,Price_Std_14,Price_Min_14,Price_Max_14,Price_Range_14,Price_Mean_30,Price_Std_30,Price_Min_30,Price_Max_30,Price_Range_30,Day_of_Week,Day_of_Month,Month,Quarter,Year,Target_Price
2018-06-08,0.6725,0.6777,0.6796,0.6584,105360000.0,-0.7673011657075346,-0.503032993046304,8.275639993559825,0.021199999999999997,3.219927095990279,0.005199999999999982,0.7673011657075376,0.6650943396226416,0.67108,0.21159921320854647,0.6694714285714286,0.45238247658065944,0.65122,3.2677129080802114,0.6337571428571429,6.113202443477661,,,,,0.6689469628801693,0.5311388371557868,0.6548080716250227,2.701849464236372,0.6376391519595657,5.467174958328935,0.7162581631556939,0.5861818368443061,0.13007632631138777,0.6635962561631552,,,,,69.61832061068708,61.502347417840376,80.11257035647277,-2.25290697674418,12.19552886219552,0.018052521059537807,0.010635914580026651,0.007416606479511156,2.788541962545066,0.036799999999999986,3.180979927187953,0.03707999999999998,,,-4.660211745543386,138400000.0,0.761271676300578,135412000.0,0.778069890408531,,,,0.6777,0.653497697905836,110510000.0,0.6733,-0.38467228880011417,126750000.0,0.6759,3.033536585365848,154840000.0,0.688,7.015087883030002,127980000.0,0.6211,1.6530278232405937,132400000.0,0.6694714285714286,0.015075887401821001,0.6429,0.688,0.04509999999999992,0.6337571428571429,0.04173487223461406,0.5476,0.688,0.14039999999999997,,,,,,4,8,6,2,2018,0.6586
2018-06-09,0.6586,0.6725,0.6819,0.6575,88580000.0,-2.06691449814127,-2.1832763998217763,2.442059418260989,0.024399999999999977,3.711026615969579,0.013900000000000023,2.0669144981412675,0.04508196721311438,0.6716,-1.9356759976176363,0.6717142857142857,-1.952360697575506,0.6577,0.136840504789415,0.6373142857142857,3.339908544786141,,,,,0.6654979752534462,-1.0365133343672839,0.6554975131477458,0.4733026121420014,0.6396354232015118,2.964904086075526,0.7087116326602734,0.6066883673397265,0.10202326532054684,0.5088215172997287,,,,,56.37692932575141,58.56258596973865,71.41963727329576,0.39634146341462434,10.91276524082182,0.0173880626653381,0.011986344197088942,0.005401718468249158,1.9101328913088504,0.027979999999999984,3.2840106810219725,0.034829999999999986,,,-15.926347760060743,117208000.0,0.7557504607194048,130987000.0,0.6762503149167475,,,,0.6725,-0.7673011657075346,105360000.0,0.6777,0.653497697905836,110510000.0,0.6733,-0.38467228880011417,126750000.0,0.656,-4.6511627906976605,194540000.0,0.6429,3.5099017871518257,145530000.0,0.6717142857142857,0.011110269809419591,0.656,0.688,0.03199999999999992,0.6373142857142857,0.0415660337876392,0.5476,0.688,0.14039999999999997,,,,,,5,9,6,2,2018,0.5817
2018-06-10,0.5817,0.6586,0.6587,0.5527,224630000.0,-11.676283024597623,-14.165559982293052,-15.450581395348827,0.10599999999999998,19.17857789035643,0.07689999999999997,11.676283024597627,0.27358490566037763,0.65276,-10.886083706109439,0.6565285714285715,-11.397610810105107,0.65477,-11.159643844403377,0.6356785714285714,-8.491488285858761,,,,,0.6375653168356309,-8.762289189898542,0.6420797834845193,-9.40378205911464,0.6341177638489869,-8.266250661520658,0.7192824656343424,0.5902575343656575,0.12902493126868486,-0.06632465742482828,,,,,15.687540348611947,46.850068775790916,23.327079424640395,-13.936972924988897,-4.7954173486088365,0.010534848109593598,0.011696044979589874,-0.0011611968699962762,5.030070882797549,0.03934,5.115503116995055,0.041989999999999986,,,153.58997516369382,131166000.0,1.7125627067990181,141112000.0,1.5918561142921934,,,,0.6586,-2.06691449814127,88580000.0,0.6725,-0.7673011657075346,105360000.0,0.6777,0.653497697905836,110510000.0,0.6759,3.033536585365848,154840000.0,0.688,7.015087883030002,127980000.0,0.6565285714285715,0.03406790837360561,0.5817,0.6777,0.09599999999999997,0.6356785714285714,0.043364132264268426,0.5476,0.688,0.14039999999999997,,,,,,6,10,6,2,2018,0.5993
2018-06-11,0.5993,0.5817,0.6004,0.5613,119800000.0,3.0256145779611554,-10.884758364312253,-8.643292682926829,0.039100000000000024,6.9659718510600435,0.01760000000000006,3.025614577961159,0.9718670076726346,0.63796,-6.059941062135543,0.6484285714285714,-7.576558713372972,0.65259,-8.165923474156811,0.6393714285714286,-6.267316114040566,,,,,0.624810211223754,-4.082873609538106,0.6343016410327885,-5.518138180408583,0.6308017863395596,-4.993927890147443,0.7233318122470721,0.5818481877529279,0.1414836244941442,0.12334863705583438,,,,,29.82206405693948,57.97593335390313,34.33395872420265,-10.990643101143615,-3.5099017871518168,0.006449453821080642,0.010646726747888028,-0.004197272926807386,5.641677241385015,0.042159999999999996,5.193579029171303,0.04372999999999998,,,-46.6678538040333,129776000.0,0.9231290839600542,139852000.0,0.856619855275577,,,,0.5817,-11.676283024597623,224630000.0,0.6586,-2.06691449814127,88580000.0,0.6725,-0.7673011657075346,105360000.0,0.6733,-0.38467228880011417,126750000.0,0.656,-4.6511627906976605,194540000.0,0.6484285714285714,0.040371801804630764,0.5817,0.6777,0.09599999999999997,0.6393714285714286,0.03702438756718702,0.5817,0.688,0.10629999999999995,,,,,,0,11,6,2,2018,0.5582
2018-06-12,0.5582,0.5993,0.5994,0.5472,140840000.0,-6.858001001168034,-15.244457941087141,-17.413818612220734,0.052200000000000024,9.539473684210531,0.041100000000000025,6.8580010011680335,0.2107279693486591,0.61406,-9.096830928573763,0.6316142857142858,-11.623278221337618,0.64412,-13.339129354778612,0.6364285714285715,-12.291806958473629,,,,,0.6026068074825027,-7.369118126630536,0.620464979026827,-10.035212482820043,0.6238873304976968,-10.528716851053177,0.7368755353244932,0.5513644646755068,0.18551107064898642,0.03684704799869884,,,,,13.605442176870767,43.42693044033183,7.001909611712291,-17.633171019625195,-13.174677243739305,-0.00010348419779515616,0.008496684558751392,-0.008600168756546548,5.702865647079538,0.04858,5.394807472498774,0.045439999999999994,,,17.562604340567624,135842000.0,1.0367927445120066,139383000.0,1.0104532116542189,,,,0.5993,3.0256145779611554,119800000.0,0.5817,-11.676283024597623,224630000.0,0.6586,-2.06691449814127,88580000.0,0.6777,0.653497697905836,110510000.0,0.6759,3.033536585365848,154840000.0,0.6316142857142858,0.050310317979894575,0.5582,0.6777,0.11949999999999994,0.6364285714285715,0.0417780845856814,0.5582,0.688,0.12979999999999992,,,,,,1,12,6,2,2018,0.5299
2018-06-13,0.5299,0.5582,0.5612,0.5052,175440000.0,-5.069867431028308,-8.904933814681105,-21.2980840635675,0.05600000000000005,11.084718923198743,0.028299999999999992,5.069867431028303,0.44107142857142917,0.5855400000000001,-9.502339720599796,0.6111285714285714,-13.29156829285395,0.62831,-15.662650602409634,0.6318642857142857,-16.137054747289746,,,,,0.5783712049883352,-8.38063938354482,0.6039986192037674,-12.268011357616892,0.6149361561645829,-13.828452809631763,0.739823365417185,0.5167966345828151,0.22302673083436986,0.05875244356657905,,,,,11.739594450373545,40.49390062481404,12.40582621798094,-21.204460966542744,-22.979651162790685,-0.007493922996654634,0.005298563047670186,-0.01279248604432482,5.475730642442799,0.05554000000000001,4.633019031573846,0.04617,,,24.566884407838675,149858000.0,1.1707082704960696,144129000.0,1.2172428865807714,,,,0.5582,-6.858001001168034,140840000.0,0.5993,3.0256145779611554,119800000.0,0.5817,-11.676283024597623,224630000.0,0.6725,-0.7673011657075346,105360000.0,0.6733,-0.38467228880011417,126750000.0,0.6111285714285714,0.058959328192851636,0.5299,0.6777,0.14779999999999993,0.6318642857142857,0.049559437619315805,0.5299,0.688,0.1580999999999999,,,,,,2,13,6,2,2018,0.5565
2018-06-14,0.5565,0.53,0.5658,0.5207,174040000.0,5.019815059445176,-7.141665276155528,-17.884019477644976,0.04509999999999992,8.661417322834629,0.026499999999999968,4.999999999999994,0.7937915742793793,0.56512,-1.525339750849375,0.5938142857142857,-6.2838309235691785,0.61836,-10.003881234232493,0.6279714285714285,-11.381318531325347,0.61784,-9.928136734429616,,,0.5710808033255568,-2.5531944412504948,0.5953625066212642,-6.527536784573895,0.6093708079584321,-8.676294838534282,0.7364544706580285,0.5002655293419715,0.23618894131605694,0.23809103993051953,0.7146899088389105,0.5209900911610894,0.19369981767782107,0.18332443088807576,21.087786259542,42.112879884225755,25.765946760421894,-15.502581232918308,-15.167682926829274,-0.011076814671012847,0.0020234875039335802,-0.013100302174946427,6.98228903450573,0.05968,5.113054333600278,0.043829999999999994,,0.04291999999999999,-0.7979936160510737,166950000.0,1.0424678047319558,142079000.0,1.2249523152612278,139300000.0,1.2493898061737259,-0.39286955597679457,0.5299,-5.069867431028308,175440000.0,0.5582,-6.858001001168034,140840000.0,0.5993,3.0256145779611554,119800000.0,0.6586,-2.06691449814127,88580000.0,0.6777,0.653497697905836,110510000.0,0.5938142857142857,0.053714133105153127,0.5299,0.6725,0.14259999999999995,0.6279714285714285,0.053322017801444646,0.5299,0.688,0.1580999999999999,,,,,,3,14,6,2,2018,0.5333
2018-06-15,0.5333,0.5566,0.5585,0.5288,115010000.0,-4.168912848158135,-4.46076675026873,-20.69888475836431,0.02969999999999995,5.616490166414513,0.023299999999999987,4.186130075458137,0.15151515151515005,0.55544,-3.9860290940515686,0.5739285714285715,-7.079029247044188,0.6041000000000001,-11.719913921536184,0.6217,-14.219076725108582,0.614065,-13.15251642741403,,,0.5584872022170378,-4.509897830613074,0.5840784145083071,-8.693766666767466,0.6021259691052481,-11.43049339119564,0.7257005482443778,0.4824994517556223,0.24320109648875549,0.20888289147465447,0.7180233170516459,0.510106682948354,0.20791663410329186,0.11155104136652982,19.420035149384887,37.75794757389849,14.113510798593675,-8.320440089393157,-21.09779553188341,-0.015608404277179466,-0.0015028908522890293,-0.014105513424890437,5.279763299274982,0.044419999999999994,4.905122747649237,0.041879999999999994,5.35086677599273,0.04311499999999999,-33.91749023213054,145026000.0,0.7930302152717443,138096000.0,0.8328264395782644,140095000.0,0.8209429315821407,-0.32234553453443227,0.5565,5.019815059445176,174040000.0,0.5299,-5.069867431028308,175440000.0,0.5582,-6.858001001168034,140840000.0,0.5817,-11.676283024597623,224630000.0,0.6725,-0.7673011657075346,105360000.0,0.5739285714285715,0.04474687006878127,0.5299,0.6586,0.12869999999999993,0.6217,0.059048168082051045,0.5299,0.688,0.1580999999999999,,,,,,4,15,6,2,2018,0.533
2018-06-16,0.533,0.5333,0.5379,0.5193,111170000.0,-0.0562535158447286,0.5850160407623983,-19.07075614940783,0.01860000000000006,3.581744656268065,0.00029999999999996696,0.056253515844734106,0.7365591397849462,0.5421800000000001,-1.6931646316721505,0.5559857142857144,-4.134227498137177,0.59007,-9.671733862084153,0.61385,-13.170970106703583,0.6104849999999999,-12.69236754383808,,,0.5499914681446919,-3.0894057687858134,0.5747914300522512,-7.270712099596222,0.5955425434761769,-10.501775928738278,0.7085196536273717,0.47162034637262834,0.23689930725474334,0.25909596080569675,0.7205667356618063,0.5004032643381936,0.2201634713236127,0.14805696633431673,20.65420560747664,33.699199050726776,13.962832747363153,-11.062906724511933,-20.837665230952023,-0.019004853065176852,-0.005003283294866594,-0.014001569770310258,4.757298581744393,0.04032,4.919922739940737,0.04124,5.351692595133582,0.04338999999999999,-3.338840100860796,143300000.0,0.7757850662944871,136538000.0,0.8142055691455858,140896000.0,0.7890216897569838,-0.25578164998559094,0.5333,-4.168912848158135,115010000.0,0.5565,5.019815059445176,174040000.0,0.5299,-5.069867431028308,175440000.0,0.5993,3.0256145779611554,119800000.0,0.6586,-2.06691449814127,88580000.0,0.5559857142857144,0.02666448502980654,0.5299,0.5993,0.06940000000000002,0.61385,0.0631740300829627,0.5299,0.688,0.1580999999999999,,,,,,5,16,6,2,2018,0.5255
2018-06-17,0.5255,0.533,0.541,0.5222,100520000.0,-1.40712945590995,-5.570530098831994,-9.661337459171405,0.01880000000000004,3.600153198008434,0.007500000000000062,1.4071294559099552,0.17553191489361505,0.53564,-1.89306250466732,0.5479571428571429,-4.098339286179852,0.57485,-8.58484822127512,0.6022428571428572,-12.7428422326067,0.60938,-13.764810134891214,,,0.5418276454297946,-3.013438972247895,0.5658293518609327,-7.127476107115205,0.5888718250498742,-10.761565141023176,0.6818121012841041,0.4678878987158959,0.21392420256820815,0.2693108147299736,0.7225207618853613,0.49623923811463877,0.22628152377072253,0.12931131714938146,30.567081604426008,22.871452420701146,10.195881466599689,-5.858115370834837,-22.458314888593776,-0.02204759951656876,-0.008412146539207029,-0.013635452977361733,3.9939734258200494,0.03364,4.829618351264684,0.04111,4.930620125501179,0.04125499999999999,-9.579922641000271,135236000.0,0.7432932059510781,135539000.0,0.741631559920023,138005000.0,0.7283794065432412,-0.11959879085854397,0.533,-0.0562535158447286,111170000.0,0.5333,-4.168912848158135,115010000.0,0.5565,5.019815059445176,174040000.0,0.5582,-6.858001001168034,140840000.0,0.5817,-11.676283024597623,224630000.0,0.5479571428571429,0.026086130231910733,0.5255,0.5993,0.07380000000000009,0.6022428571428572,0.06343003067324492,0.5255,0.6777,0.1522,,,,,,6,17,6,2,2018,0.5383
2018-06-18,0.5383,0.5255,0.5484,0.5064,128410000.0,2.435775451950528,0.9375585974123357,-10.178541631903892,0.04200000000000004,8.29383886255925,0.012800000000000034,2.43577545195053,0.7595238095238098,0.53732,0.18238665971859191,0.5392428571428571,-0.17484833231780073,0.56143,-4.119836845198865,0.5938357142857142,-9.352033390668414,0.606325,-11.219230610646102,,,0.5406517636198631,-0.43498676562473415,0.560824015158945,-4.016235851198591,0.5840554607594101,-7.83409519019258,0.645073213180215,0.477786786819785,0.16728642636043006,0.36173414960658645,0.7238163725836028,0.4888336274163972,0.23498274516720558,0.21051065919075998,28.183118741058635,29.004637887977154,18.02832244008716,1.5852047556142599,-19.95539033457249,-0.023159180360063036,-0.01136155330337823,-0.011797627056684806,3.529506930019819,0.03084,5.051249948355387,0.043190000000000006,4.440531872347592,0.04013499999999999,27.745722244329496,125830000.0,1.0205038544067393,137844000.0,0.9315603145584864,136628000.0,0.9398512749948766,-0.09521501769213457,0.5255,-1.40712945590995,100520000.0,0.533,-0.0562535158447286,111170000.0,0.5333,-4.168912848158135,115010000.0,0.5299,-5.069867431028308,175440000.0,0.5993,3.0256145779611554,119800000.0,0.5392428571428571,0.012964805840281899,0.5255,0.5582,0.03270000000000006,0.5938357142857142,0.06355683836769026,0.5255,0.6777,0.1522,,,,,,0,18,6,2,2018,0.5491
