Date,Price,Open,High,Low,Vol,Return_1d,HL_Range,OC_Range,SMA_5,Price_SMA_5,SMA_10,Price_SMA_10,SMA_20,Price_SMA_20,RSI_14,Volatility_20
2018-06-25,0.4808,0.4745,0.4914,0.4726,96460000.0,0.013277133825079002,0.018799999999999983,0.006300000000000028,0.4923,-0.023359759834252314,0.5147299999999999,-0.06591807227249091,0.559415,-0.14053074836157875,25.963474097824047,0.042235675520479916
2018-06-26,0.453,0.4809,0.4819,0.4517,71510000.0,-0.057820299500831895,0.030200000000000005,0.02789999999999998,0.47607999999999995,-0.04847926717191908,0.50673,-0.10603281617364646,0.5484,-0.17396062775418264,27.44423738339094,0.04313295129713639
2018-06-27,0.4719,0.453,0.476,0.4486,101670000.0,0.0417218543046356,0.02739999999999998,0.018899999999999972,0.47400000000000003,-0.004430400750413566,0.50137,-0.058778964461795535,0.53811,-0.12304177355853319,37.04197861538424,0.044897955526930336
2018-06-28,0.4479,0.4716,0.4743,0.4456,141220000.0,-0.05085823267641443,0.028700000000000003,0.0237,0.46562000000000003,-0.03805680516178844,0.49232999999999993,-0.09024436678154135,0.52688,-0.1499013219347609,25.452063457102724,0.045463650010782806
2018-06-29,0.4553,0.4475,0.4602,0.4257,182930000.0,0.016521544987720294,0.034499999999999975,0.007799999999999974,0.46177999999999997,-0.014032677594684073,0.48295000000000005,-0.057252323071698585,0.516715,-0.11885664014289055,31.0126370897313,0.04615148370040773
2018-06-30,0.4649,0.4553,0.4816,0.4545,251840000.0,0.021084998901822916,0.027099999999999957,0.009599999999999997,0.4586,0.013737439735337142,0.47545000000000004,-0.02218952524577722,0.5108750000000001,-0.08999267746527695,34.140639125805876,0.040447089966193235
2018-07-01,0.4623,0.4649,0.4656,0.4497,215240000.0,-0.00559260055926003,0.015900000000000025,0.002599999999999991,0.46046,0.0039959821918085225,0.46826999999999996,-0.012749076115295077,0.5040250000000001,-0.08278361028156145,34.93801291076356,0.03933192238970773
2018-07-02,0.49,0.4623,0.4943,0.4551,214180000.0,0.05991780229288346,0.03920000000000001,0.027700000000000002,0.46407999999999994,0.05585241648309758,0.46904,0.04468699802389997,0.500615,-0.0212039387312819,39.25231199232898,0.04011463863834624
2018-07-03,0.4852,0.49,0.5166,0.4795,278800000.0,-0.009795918367346834,0.037099999999999966,0.004799999999999971,0.47153999999999996,0.028968888557304062,0.46857999999999994,0.03546884127643457,0.49838000000000005,-0.02644570355058984,35.39092384668797,0.038718997030701474
2018-07-04,0.4919,0.4851,0.506,0.4775,182330000.0,0.0138087386644683,0.028500000000000025,0.006800000000000028,0.47885999999999995,0.02723131965018344,0.47031999999999996,0.04588363144489649,0.49515000000000003,-0.006563687638822868,38.899142248474014,0.036864981170804056
2018-07-05,0.4778,0.4919,0.501,0.4705,229640000.0,-0.02866436267534056,0.030500000000000027,0.014100000000000001,0.48144,-0.007560671993173118,0.47002000000000005,0.01655246550035172,0.492375,-0.02960144138915577,37.46100113790574,0.03630261022859673
2018-07-06,0.4777,0.4778,0.4813,0.4602,172980000.0,-0.00020929259104229825,0.021100000000000008,9.999999999998899e-05,0.48452,-0.014075806693721438,0.47248999999999997,0.011026666997679069,0.48961000000000005,-0.024325503475715382,48.66894205062565,0.03630488625218556
2018-07-07,0.4857,0.4777,0.4864,0.4653,177170000.0,0.01674691228804681,0.021100000000000008,0.008000000000000007,0.48366,0.004217818214906854,0.47387000000000007,0.024964631123206127,0.48762,-0.00393751273660814,48.81704077099995,0.03654485086153471
2018-07-08,0.4789,0.4857,0.4872,0.4759,188430000.0,-0.01400041177681699,0.011300000000000032,0.006800000000000028,0.4824,-0.007255410297358766,0.47697,0.004046355031839477,0.48464999999999997,-0.011864252308588563,51.33490784655888,0.03602080551317774
2018-07-09,0.4738,0.4789,0.4817,0.4723,162790000.0,-0.010649404886197478,0.00940000000000002,0.005099999999999993,0.47878,-0.01040145765484235,0.47881999999999997,-0.010484127428174839,0.48088500000000006,-0.014733272721476731,47.86059474032235,0.03553861635597511
2018-07-10,0.4442,0.4738,0.4741,0.4409,148320000.0,-0.06247361756015202,0.03320000000000001,0.029600000000000015,0.47206000000000004,-0.05901794138418981,0.47675,-0.06827479668013015,0.4760999999999999,-0.06700275011546408,47.339742275913416,0.03762617063357015
2018-07-11,0.4502,0.4442,0.4522,0.4415,115700000.0,0.013507429085997336,0.010699999999999987,0.006000000000000005,0.46656000000000003,-0.0350651784322451,0.47553999999999996,-0.05328680966297661,0.471905,-0.045994447060437094,42.885206531613676,0.03795701162715739
2018-07-12,0.4377,0.4502,0.4504,0.4252,127920000.0,-0.027765437583296304,0.0252,0.012500000000000011,0.45696000000000003,-0.04214813020509178,0.47031,-0.06933726543477148,0.46967499999999995,-0.06807901063333133,46.38293266942854,0.03210179339724724
2018-07-13,0.4373,0.4377,0.4449,0.4311,128210000.0,-0.0009138679460817256,0.013800000000000034,0.00039999999999995595,0.44864,-0.025276412596370923,0.46552,-0.060620401687996095,0.46704999999999997,-0.06369769695540728,43.28353686794657,0.03177413454581867
2018-07-14,0.4385,0.4371,0.4428,0.4323,96380000.0,0.0027441115938713345,0.01050000000000001,0.0014000000000000123,0.44158,-0.006974976063794158,0.46018,-0.04711202035916329,0.46525,-0.05749599016666329,39.49040184190878,0.031210400590830266
2018-07-15,0.4471,0.4385,0.4494,0.4359,102500000.0,0.019612314709235967,0.013500000000000012,0.008599999999999997,0.44216,0.011172403402107678,0.45710999999999996,-0.02189847034852721,0.463565,-0.0355182329227135,44.2248769644166,0.03142076183878881
2018-07-16,0.4819,0.4471,0.4835,0.4435,162160000.0,0.07783493625587123,0.03999999999999998,0.0348,0.4485,0.07447043312217527,0.45753000000000005,0.05326424380337347,0.46501000000000003,0.03632177724518226,47.079981317971274,0.03356743165765953
2018-07-17,0.507,0.4818,0.5188,0.4691,209840000.0,0.05208549491595771,0.04970000000000002,0.0252,0.46236,0.09654812058681284,0.45965999999999996,0.1029891419094735,0.466765,0.08619967036518017,56.8552958506829,0.0342592865523522
2018-07-18,0.4883,0.507,0.5236,0.4761,225290000.0,-0.03688362919132149,0.04749999999999993,0.018699999999999994,0.47256,0.0333079178663469,0.4606,0.060138926180222985,0.468785,0.04162886948966227,48.94732834721656,0.033204665517421246
2018-07-19,0.4769,0.4883,0.4944,0.4723,189370000.0,-0.023346303501945553,0.02210000000000001,0.011400000000000021,0.48023999999999994,-0.006954876583481595,0.46091000000000004,0.03469221681690082,0.469865,0.0149723640838888,49.732578950914714,0.033660413112910126
2018-07-20,0.4446,0.4769,0.4773,0.4311,175090000.0,-0.06772908366533859,0.04620000000000002,0.032299999999999995,0.47974000000000006,-0.07324802865618829,0.46094999999999997,-0.03547024546110755,0.46884999999999993,-0.051722319468437084,41.74560676117233,0.03683702725283847
2018-07-21,0.455,0.4446,0.4587,0.4353,98110000.0,0.023391812865497075,0.023399999999999976,0.01040000000000002,0.47436000000000006,-0.04081290494955514,0.46143,-0.013934962747654822,0.468485,-0.02878429343982636,42.43466761531067,0.03723915053342655
2018-07-22,0.4494,0.455,0.4632,0.4478,106920000.0,-0.012307692307692242,0.015400000000000025,0.005599999999999994,0.46284000000000003,-0.029038133501034236,0.46259999999999996,-0.028534391946943405,0.466455,-0.03656303316369136,42.68712951810545,0.0345106779424425
2018-07-23,0.4452,0.4493,0.4636,0.4431,116740000.0,-0.009345794392523477,0.020500000000000018,0.0040999999999999925,0.45422,-0.01985824006300385,0.4633900000000001,-0.03925421266634577,0.46445499999999995,-0.04145721240040012,42.87845616043893,0.034506674359430174
2018-07-24,0.4581,0.4452,0.469,0.4385,200280000.0,0.028975741239892328,0.03049999999999997,0.012900000000000023,0.45045999999999997,0.016960417862620147,0.46535000000000004,-0.015579692369620979,0.462765,-0.010080731903217899,53.7750813225889,0.03507435124902919
2018-07-25,0.4594,0.4579,0.468,0.4518,150950000.0,0.0028378083387905484,0.016200000000000048,0.0015000000000000013,0.45342000000000005,0.013188632764574937,0.46658,-0.01538859326613673,0.461845,-0.005294005450010242,52.5640615442106,0.03456334548846309
2018-07-26,0.4496,0.4594,0.4686,0.4468,116070000.0,-0.021332172398780935,0.02180000000000004,0.009799999999999975,0.45233999999999996,-0.006057412431856202,0.46335,-0.02967521248138094,0.4604399999999999,-0.023542719495640463,53.36724690767081,0.03484678775237118
2018-07-27,0.4552,0.4496,0.4605,0.4445,106320000.0,0.01245551601423478,0.016000000000000014,0.005599999999999994,0.4535,0.003748599696833388,0.45816999999999997,-0.006482331744061431,0.458915,-0.008095202638937482,54.92024360179162,0.03473539164418857
2018-07-28,0.4568,0.4551,0.4568,0.4483,86430000.0,0.0035149384885764245,0.008500000000000008,0.0016999999999999793,0.45581999999999995,0.0021499494943191255,0.45502000000000004,0.003911893896709984,0.45781,-0.002206177186907743,55.01915686954491,0.034655269111745664
2018-07-29,0.453,0.4568,0.4581,0.4502,122500000.0,-0.008318739054290702,0.007900000000000018,0.00379999999999997,0.4548,-0.003957805541824788,0.45263,0.0008174226008568208,0.45676999999999995,-0.00825362856024614,51.661931083547316,0.03462781555513882
2018-07-30,0.446,0.453,0.4562,0.4351,176880000.0,-0.015452538631346546,0.021100000000000008,0.007000000000000006,0.45212,-0.01353625113827639,0.45277,-0.014952425846402662,0.45686,-0.023770979648667367,38.00931649095318,0.03175997181210662
2018-07-31,0.435,0.446,0.4464,0.427,147970000.0,-0.024663677130044914,0.01940000000000003,0.01100000000000001,0.4492,-0.031611775787805496,0.45077,-0.03498460334572839,0.4561,-0.046261805607064166,23.45130322136835,0.032093607787455646
2018-08-01,0.4467,0.435,0.4626,0.4271,173070000.0,0.026896551724137963,0.03550000000000003,0.011699999999999988,0.44749999999999995,-0.0017877318036260137,0.4505,-0.008435094152384193,0.45655,-0.021574876320778147,33.82577966089305,0.03204240988361289
2018-08-02,0.4302,0.4466,0.448,0.4298,125830000.0,-0.036937541974479404,0.018199999999999994,0.01639999999999997,0.44218,-0.027093061036386534,0.44899999999999995,-0.041870845392631306,0.456195,-0.056982232225644025,32.53549323134591,0.0331777810593013
2018-08-03,0.4406,0.4303,0.4464,0.426,170120000.0,0.024174802417480157,0.02040000000000003,0.010299999999999976,0.43970000000000004,0.0020468273357554523,0.44725000000000004,-0.014868663725686737,0.45630000000000004,-0.03440720941470077,48.21103086275205,0.033624282330953055
2018-08-04,0.4297,0.4407,0.4444,0.4278,111790000.0,-0.02473899228325005,0.016600000000000004,0.010999999999999954,0.43644,-0.015443153344259053,0.44428,-0.03281716411233537,0.45543000000000006,-0.05649607938659995,38.73548154080661,0.03377858018448306
2018-08-05,0.4346,0.4296,0.4367,0.4271,114400000.0,0.011403304631137923,0.009599999999999997,0.0050000000000000044,0.43635999999999997,-0.004033389769149465,0.44277999999999995,-0.018474207993265046,0.45306500000000005,-0.040755762622234015,43.36912122153249,0.028412419119441746
2018-08-06,0.4129,0.4346,0.4365,0.4033,151780000.0,-0.04993097100782329,0.03320000000000001,0.021699999999999997,0.42960000000000004,-0.038873392949874574,0.43854999999999994,-0.058488221217917524,0.44836,-0.07908825320973645,37.49027692766249,0.02677927108013682
2018-08-07,0.3784,0.4129,0.4154,0.3752,191010000.0,-0.0835553402760959,0.040200000000000014,0.034499999999999975,0.41924,-0.09741439038702437,0.43071000000000004,-0.12145064843048348,0.442865,-0.14556356574659168,23.556713351427504,0.030964014963287146
2018-08-08,0.3318,0.3784,0.3784,0.3201,349840000.0,-0.12315010570824536,0.05830000000000002,0.04660000000000003,0.39748,-0.16524103941730306,0.41859,-0.20733894246544493,0.43560999999999994,-0.23830951451276328,17.448967128288743,0.039672472634425124
2018-08-09,0.3439,0.3318,0.3574,0.3282,246960000.0,0.03646775165762506,0.029200000000000004,0.0121,0.38032000000000005,-0.09576148780601912,0.40838,-0.15789217988412318,0.430575,-0.201300604974729,23.348445442348122,0.039527758244091646
2018-08-10,0.3189,0.3438,0.3458,0.3133,222240000.0,-0.07269555103227676,0.03249999999999997,0.024899999999999978,0.35718,-0.10717287901974126,0.39676999999999996,-0.1962598181248627,0.42377000000000004,-0.24746916375701056,18.695440434719032,0.04082043883324152
2018-08-11,0.2976,0.3189,0.3196,0.2881,240820000.0,-0.06679209783631246,0.03149999999999997,0.02130000000000004,0.33412,-0.10930207382670676,0.38186,-0.2206568056183731,0.41617999999999994,-0.2849248093391126,16.470082957828055,0.042297242420883306
2018-08-12,0.2956,0.2975,0.309,0.2947,180170000.0,-0.006720430107526876,0.01429999999999998,0.0019000000000000128,0.31755999999999995,-0.06915231549463663,0.36839999999999995,-0.19761131385419883,0.40869999999999995,-0.2767311163021503,16.59591543536432,0.04233450230479818
2018-08-13,0.2745,0.2956,0.309,0.2716,229120000.0,-0.07138024357239492,0.03739999999999999,0.021099999999999952,0.3061,-0.10323426647388856,0.35179,-0.2197049597855265,0.39952,-0.31292552781023397,15.658781769205234,0.04224898441100076
2018-08-14,0.2729,0.2745,0.2767,0.2471,284660000.0,-0.0058287795992715274,0.029600000000000015,0.0016000000000000458,0.29189999999999994,-0.06509081654365123,0.33611,-0.18806345577151973,0.390195,-0.3006061251270231,16.271318027530043,0.041998662152992514
2018-08-15,0.2803,0.2729,0.3021,0.2728,330900000.0,0.027116159765481873,0.029299999999999993,0.007400000000000018,0.28418,-0.01365335302789239,0.32067999999999997,-0.12591994742671975,0.38173,-0.2657113859085902,14.745753964383226,0.043578480634755515
2018-08-16,0.2916,0.2802,0.3012,0.2759,233840000.0,0.04031394933999288,0.025300000000000045,0.011400000000000021,0.28298,0.030461480300322252,0.30855,-0.0549344010716446,0.37355,-0.21938162978499176,19.97399135026521,0.04516770048377113
2018-08-17,0.3674,0.2916,0.3736,0.2911,394420000.0,0.2599451303155005,0.08249999999999996,0.07579999999999998,0.29734,0.23562247811856873,0.30745,0.19499101658835527,0.36907999999999996,-0.0045518856466920665,37.64346634002266,0.07739535593048935
2018-08-18,0.3284,0.3674,0.3699,0.3134,365680000.0,-0.10615133369624385,0.056499999999999995,0.03899999999999998,0.30812,0.06581847767692861,0.30711,0.0693236602740499,0.36285,-0.09494283877792908,34.381730455003805,0.08043570935535252
2018-08-19,0.3423,0.3284,0.3521,0.3188,280170000.0,0.042326431181485935,0.03330000000000005,0.013899999999999968,0.322,0.06304344524709804,0.30694999999999995,0.11516530004348291,0.357665,-0.042959220416892374,36.15360017550548,0.08137824247554919
2018-08-20,0.3147,0.3423,0.3503,0.3135,274840000.0,-0.08063102541630152,0.0368,0.027600000000000013,0.32888,-0.04311605925820794,0.30653,0.026653148903756474,0.35165,-0.10507609540520146,35.52474948860575,0.08285091778291609
2018-08-21,0.3338,0.3147,0.3369,0.3135,176640000.0,0.06069272322847152,0.023399999999999976,0.019100000000000006,0.33731999999999995,-0.01043522440308231,0.31015000000000004,0.07625339106066753,0.346005,-0.03527408461513326,43.113014095670245,0.08404339278319437
2018-08-22,0.3179,0.3338,0.3542,0.3129,252790000.0,-0.04763331336129406,0.0413,0.01589999999999997,0.32742,-0.029075834430522307,0.31238,0.017670753003689477,0.34039,-0.06607129862594974,47.62877288287887,0.08424887145396787
2018-08-23,0.3261,0.3181,0.329,0.3155,212570000.0,0.025794274929223038,0.013500000000000012,0.008000000000000007,0.32696000000000003,-0.002630321671448499,0.31754,0.026957201393298602,0.334665,-0.02559278605193882,46.92252223667665,0.08428607639660929
2018-08-24,0.3267,0.3261,0.3284,0.3158,301350000.0,0.0018399264029438367,0.0126,0.0005999999999999894,0.32384,0.00883149058697219,0.32292,0.011705654288812983,0.329515,-0.008542888531845705,51.47278245396697,0.08428015800484404
2018-08-25,0.3273,0.3267,0.3316,0.3222,132130000.0,0.0018365472910926162,0.00940000000000002,0.0005999999999999894,0.32636,0.0028802242039396297,0.32762,-0.0009767718400351955,0.32415,0.009717692126555821,56.08354014053413,0.0841768137916988
2018-08-26,0.323,0.3273,0.3281,0.3186,152970000.0,-0.013137794072716091,0.009500000000000008,0.0042999999999999705,0.3242,-0.0037014496082217185,0.33076000000000005,-0.023461149369296552,0.31965499999999997,0.010464375327638553,55.56003336686417,0.08367964892348123
2018-08-27,0.3388,0.323,0.3398,0.3219,212430000.0,0.04891640866873059,0.01789999999999997,0.01579999999999998,0.32838,0.03173149912505324,0.32789999999999997,0.03324181051412611,0.317675,0.06649874662788235,63.33467910885493,0.08271051457507872
2018-08-28,0.3511,0.3388,0.3573,0.3348,274100000.0,0.03630460448642281,0.02250000000000002,0.012300000000000033,0.33338,0.05315252705163709,0.33016999999999996,0.06339155394519347,0.31864,0.10187041482957548,65.52816054828247,0.07801471446393368
2018-08-29,0.3448,0.3511,0.3546,0.3388,229850000.0,-0.017943605810310514,0.015800000000000036,0.006300000000000028,0.337,0.023145370233075058,0.33042,0.04352033643483044,0.318685,0.08194608839618778,62.863945748095716,0.07782752964047414
2018-08-30,0.3349,0.3448,0.3463,0.3234,235470000.0,-0.028712296983758767,0.022899999999999976,0.00990000000000002,0.33852000000000004,-0.010693636692259534,0.33243999999999996,0.007399801245343562,0.31948499999999996,0.048249493771241436,58.68428312956422,0.07618582783793136
2018-08-31,0.335,0.3349,0.3405,0.328,194860000.0,0.0002985965959989567,0.012500000000000011,0.0001000000000000445,0.34092,-0.01736480648349148,0.33255999999999997,0.007336991600403353,0.32135499999999995,0.042460797483754975,40.6681699680657,0.07431201122667024
2018-09-01,0.3469,0.3351,0.3538,0.3349,210880000.0,0.035522388059701315,0.018900000000000028,0.011799999999999977,0.34254,0.012728410908845245,0.33546,0.03410239569241069,0.32392000000000004,0.07094340976341651,56.31393935869275,0.07446093443704906
2018-09-02,0.342,0.3469,0.3491,0.3362,198910000.0,-0.014125108100316974,0.012900000000000023,0.00489999999999996,0.34072,0.00375672095102364,0.33705,0.014686218226191539,0.327295,0.044928854857885,49.8908582929443,0.07221503914799435
2018-09-03,0.3346,0.342,0.3435,0.3335,199930000.0,-0.0216374269005849,0.010000000000000009,0.007400000000000018,0.33868,-0.012046798982910056,0.33784000000000003,-0.00959036793777035,0.33038,0.01277313963396276,58.482453644130366,0.07252172799837503
2018-09-04,0.3308,0.3345,0.341,0.329,236220000.0,-0.011356843992827326,0.01200000000000001,0.0037000000000000366,0.33786,-0.020896258186933747,0.33819,-0.021851650792405142,0.332905,-0.006323155064563379,48.52934515580076,0.07262511020633156
2018-09-05,0.279,0.3308,0.3338,0.2779,385130000.0,-0.15659008464328883,0.055900000000000005,0.05179999999999996,0.32666,-0.1459009629002337,0.33379,-0.16414514622531673,0.332275,-0.16033408591275033,35.8955400625409,0.0812254410633104
2018-09-06,0.3017,0.2789,0.3045,0.2689,315370000.0,0.08136200716845887,0.03560000000000002,0.022800000000000042,0.31762,-0.050122818143604975,0.33008,-0.08597918425899209,0.32899,-0.08295087744457641,41.9947120783485,0.05762191891383279
2018-09-07,0.287,0.3017,0.3037,0.2813,179700000.0,-0.04872389791183307,0.02240000000000003,0.014700000000000046,0.30662,-0.0639880287004101,0.32367,-0.11329443219036583,0.32692,-0.12210941141229015,38.07804606050181,0.053784488397333984
2018-09-08,0.2767,0.2872,0.2935,0.2698,149450000.0,-0.035888501742160184,0.0237,0.01050000000000001,0.29504,-0.06216109469356379,0.31686000000000003,-0.12674369984397849,0.32364000000000004,-0.14503772262273762,35.64128836674024,0.052978298234129084
2018-09-09,0.2761,0.2767,0.2904,0.271,152360000.0,-0.0021684134441632974,0.019399999999999973,0.0005999999999999894,0.2841,-0.028159133116538837,0.31098000000000003,-0.11216158234736695,0.32171,-0.14177367375046857,36.40576755473938,0.05024417355607747
2018-09-10,0.2694,0.2764,0.2823,0.2602,229060000.0,-0.02426657008330324,0.02210000000000001,0.007000000000000006,0.28218,-0.045290274105525774,0.30442,-0.11503846281326924,0.31849,-0.15413359433157736,28.76374524526112,0.04791130714972661
2018-09-11,0.263,0.2695,0.2745,0.2534,200130000.0,-0.02375649591685214,0.021100000000000008,0.006500000000000006,0.27443999999999996,-0.041684920504120204,0.29603,-0.11157655941706723,0.315745,-0.16704938583194073,22.031726447989186,0.047203760282371686
2018-09-12,0.2699,0.263,0.2731,0.2535,254460000.0,0.026235741444866845,0.019600000000000006,0.006899999999999962,0.27102,-0.004132573089345004,0.28881999999999997,-0.0655079611693109,0.312935,-0.1375205989256365,26.312437167987312,0.047220653322939225
2018-09-13,0.2791,0.2699,0.2854,0.2678,288950000.0,0.034086698777325175,0.017600000000000005,0.009200000000000041,0.27149999999999996,0.027992595654048325,0.28327,-0.014720972403679422,0.310555,-0.10128643553359518,32.27443126797728,0.04812691757481738
2018-09-14,0.2762,0.2791,0.2851,0.2721,255480000.0,-0.010390541024722366,0.013000000000000012,0.0029000000000000137,0.27152,0.01723626188729166,0.27781,-0.005795363529197517,0.308,-0.10324678236211737,31.64791241755468,0.04809058833112428
2018-09-15,0.2804,0.2761,0.2843,0.276,184850000.0,0.01520637219406229,0.008299999999999974,0.0042999999999999705,0.27372,0.024404463524606568,0.27795000000000003,0.008814498693487938,0.30587,-0.08327070051751717,28.196695425984515,0.048326518045720475
2018-09-16,0.2811,0.2804,0.2819,0.2743,168880000.0,0.0024964336661912334,0.007599999999999996,0.0007000000000000339,0.27734,0.013557329863801648,0.27589,0.018884301029964856,0.302985,-0.07223132920008146,29.467268203522934,0.0466415485238152
2018-09-17,0.2706,0.2811,0.2835,0.2671,252120000.0,-0.03735325506937037,0.01639999999999997,0.01050000000000001,0.27748,-0.024794614934603776,0.27425,-0.013309060590371513,0.29896,-0.09486221919781179,28.863909901272223,0.04584348636024422
2018-09-18,0.3196,0.2706,0.3352,0.2693,658840000.0,0.18107908351810775,0.06590000000000001,0.04899999999999999,0.28558,0.11912595002710447,0.27854,0.14741146164244046,0.2977,0.0735639545326181,47.1515432288095,0.06289042453961374
2018-09-19,0.3265,0.3196,0.3347,0.3111,459130000.0,0.021589486858573315,0.02360000000000001,0.006900000000000017,0.29564,0.1043836725617755,0.28358,0.1513505482985209,0.29728000000000004,0.09829113635995901,65.65583921016815,0.0627688654317461
2018-09-20,0.4501,0.3266,0.4865,0.3215,10000000000.0,0.37856049004594183,0.16499999999999998,0.1235,0.32958,0.3656774875393687,0.30165,0.4921265873652716,0.30303500000000005,0.48530692872747583,79.37446115429705,0.10527482918267234
2018-09-21,0.5635,0.4501,0.7885,0.4287,23200000000.0,0.25194401244167963,0.35979999999999995,0.1134,0.38606,0.459617638200859,0.3317,0.6988241875542904,0.313865,0.7953578195925695,89.35379302723877,0.11743019265438999
2018-09-22,0.5734,0.5636,0.627,0.4917,11400000000.0,0.017568766637089617,0.13529999999999998,0.009800000000000031,0.44661999999999996,0.28386544973656713,0.36205000000000004,0.5837591055445626,0.32543500000000003,0.7619493366740104,92.27696517875427,0.11701202386721508
2018-09-23,0.5718,0.5734,0.5972,0.5581,509870000.0,-0.002790373212417263,0.03909999999999991,0.0016000000000000458,0.49706,0.15036411800659644,0.39132,0.46120818099743977,0.337295,0.6952518805421994,92.01474031809136,0.11663345004996555
2018-09-24,0.4923,0.5718,0.5825,0.484,617150000.0,-0.13903462749213003,0.09850000000000003,0.07949999999999996,0.5302200000000001,-0.07151750082008435,0.4129300000000001,0.19221172614700466,0.34537,0.42542776079486466,76.24202808127166,0.12252537454423365
2018-09-25,0.5257,0.4923,0.5454,0.4363,10600000000.0,0.06784481007515719,0.10909999999999997,0.03339999999999993,0.54534,-0.036014247331678684,0.43746,0.20170984314657692,0.357705,0.46964673488917574,79.07901024781617,0.11491975559132142
2018-09-26,0.5126,0.5257,0.5711,0.4856,11000000000.0,-0.024919155411831873,0.08550000000000008,0.0131,0.53516,-0.04215563491001517,0.46060999999999996,0.11287203680180546,0.36825,0.39198910001387355,76.50139613410033,0.1152503498225563
2018-09-27,0.5432,0.5125,0.5536,0.5089,475460000.0,0.05969566913772928,0.04469999999999996,0.03070000000000006,0.52912,0.02661020134165759,0.4878699999999999,0.11341133676161008,0.38106,0.4254972596048585,77.55057196519908,0.11377582251686491
2018-09-28,0.5397,0.5428,0.5498,0.5177,427850000.0,-0.006443298969072253,0.032099999999999906,0.0030999999999999917,0.5227,0.032523416251704074,0.5098800000000001,0.0584843284991694,0.39421,0.3690672136915041,77.4536135788583,0.11295986895105752
2018-09-29,0.5698,0.5398,0.5922,0.5262,547850000.0,0.055771725032425445,0.06599999999999995,0.030000000000000027,0.5382,0.05871421295588597,0.5342100000000001,0.06662172054769222,0.40889500000000006,0.39351174767332053,78.60812375417689,0.11258383224748936
2018-09-30,0.5827,0.5698,0.6206,0.5601,696050000.0,0.022639522639522625,0.0605,0.012900000000000023,0.5496000000000001,0.060225599340873126,0.54747,0.06435053858018613,0.42456000000000005,0.3724797114075815,79.1119477303616,0.1116116785668518
2018-10-01,0.5774,0.5827,0.6047,0.5336,801490000.0,-0.009095589497168266,0.07110000000000005,0.005299999999999971,0.5625600000000001,0.026379390173858708,0.54886,0.05199866902309025,0.44028,0.31143814591991137,79.9141747504203,0.11118711454662751
2018-10-02,0.517,0.5773,0.5798,0.5157,439890000.0,-0.1046068583304468,0.06409999999999993,0.06030000000000002,0.55732,-0.0723462450235729,0.54322,-0.04826775434873998,0.452635,0.1422006441790704,68.82867295685958,0.11610440644573451
